title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Aim For The Moon,Pop Smoke Featuring Quavo,,34,34,2,89,False,2020-07-25
Past Life,Trevor Daniel x Selena Gomez,,77,0,2,90,False,2020-07-25
Tap In,Saweetie,,91,0,1,91,True,2020-07-25
Girl Of My Dreams,Rod Wave,,84,98,9,92,False,2020-07-25
Chicago Freestyle,Drake Featuring Giveon,,14,84,11,93,False,2020-07-25
One Night Standards,Ashley McBryde,,83,95,6,94,False,2020-07-25
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,36,88,18,95,False,2020-07-25
Here And Now,Kenny Chesney,,38,62,15,96,False,2020-07-25
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,85,5,97,False,2020-07-25
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,86,100,7,98,False,2020-07-25
44 Bulldog,Pop Smoke,,39,39,2,99,False,2020-07-25
Gooba,6ix9ine,,3,81,10,100,False,2020-07-25
