title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Blind,DaBaby Featuring Young Thug,,78,83,5,78,False,2020-10-31
Put Your Records On,Ritt Momney,,79,93,3,79,False,2020-10-31
OK Not To Be OK,Marshmello & Demi Lovato,,36,70,6,80,False,2020-10-31
Canceled,Larray,,81,0,1,81,True,2020-10-31
Glock In My Lap,21 Savage & Metro Boomin,,19,63,3,82,False,2020-10-31
Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,73,13,83,False,2020-10-31
Ice Cream,BLACKPINK X Selena Gomez,,13,72,8,84,False,2020-10-31
Happy Does,Kenny Chesney,,85,0,1,85,True,2020-10-31
Smile,Juice WRLD & The Weeknd,,8,89,10,86,False,2020-10-31
Breaking Me,Topic & A7S,,53,79,13,87,False,2020-10-31
Cardigan,Taylor Swift,,1,85,13,88,False,2020-10-31
Girls In The Hood,Megan Thee Stallion,,28,87,17,89,False,2020-10-31
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,96,16,90,False,2020-10-31
I Called Mama,Tim McGraw,,53,81,12,91,False,2020-10-31
Bloody Valentine,Machine Gun Kelly,,50,86,4,92,False,2020-10-31
Throat Baby (Go Baby),BRS Kash,,93,0,1,93,True,2020-10-31
Hole In The Bottle,Kelsea Ballerini,,94,95,2,94,False,2020-10-31
La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,,93,97,10,95,False,2020-10-31
Caramelo,Ozuna x Karol G x Myke Towers,,76,90,10,96,False,2020-10-31
Pardon,T.I. Featuring Lil Baby,,97,0,1,97,True,2020-10-31
One Too Many,Keith Urban Duet With P!nk,,62,99,4,98,False,2020-10-31
Dollaz On My Head,Gunna Featuring Young Thug,,38,91,19,99,False,2020-10-31
Champagne Night,Lady A,,100,0,1,100,True,2020-10-31
