title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Level Of Concern,twenty one pilots,,23,47,6,66,False,2020-05-30
Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,,60,0,8,67,False,2020-05-30
Hard To Choose One,Future,,68,0,1,68,True,2020-05-30
Ridin Strikers,Future,,69,0,1,69,True,2020-05-30
We Paid,Lil Baby & 42 Dugg,,55,55,3,70,False,2020-05-30
Hitek Tek,Future,,71,0,1,71,True,2020-05-30
Yo Perreo Sola,Bad Bunny,,53,64,10,72,False,2020-05-30
If The World Was Ending,JP Saxe Featuring Julia Michaels,,59,61,8,73,False,2020-05-30
Ride It.,Regard,,62,62,6,74,False,2020-05-30
Too Comfortable,Future,,75,0,1,75,True,2020-05-30
Believe It,PARTYNEXTDOOR & Rihanna,,23,70,8,76,False,2020-05-30
Here And Now,Kenny Chesney,,59,59,7,77,False,2020-05-30
P*$$y Fairy (OTW),Jhene Aiko,,40,66,18,78,False,2020-05-30
Posted With Demons,Future,,79,0,1,79,True,2020-05-30
Out West,JACKBOYS Featuring Young Thug,,38,67,19,80,False,2020-05-30
Touch The Sky,Future,,81,0,1,81,True,2020-05-30
One Of My,Future,,82,0,1,82,True,2020-05-30
In Between,Scotty McCreery,,72,72,6,83,False,2020-05-30
Harlem Shake,Future Featuring Young Thug,,84,0,1,84,True,2020-05-30
God Whispered Your Name,Keith Urban,,81,81,5,85,False,2020-05-30
Pain 1993,Drake Featuring Playboi Carti,,7,51,3,86,False,2020-05-30
Die From A Broken Heart,Maddie & Tae,,80,82,6,87,False,2020-05-30
Don't Believe The Hype,Polo G,,88,0,1,88,True,2020-05-30
I Love My Country,Florida Georgia Line,,74,74,5,89,False,2020-05-30
Godzilla,Eminem Featuring Juice WRLD,,3,78,18,90,False,2020-05-30
Turks,"NAV, Gunna & Travis Scott",,17,60,8,91,False,2020-05-30
Beautiful Pain (Losin My Mind),Polo G,,92,0,1,92,True,2020-05-30
33,Polo G,,93,0,1,93,True,2020-05-30
Go Crazy,Chris Brown & Young Thug,,76,76,2,94,False,2020-05-30
I Know,Polo G,,95,0,1,95,True,2020-05-30
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,43,2,96,False,2020-05-30
Me Vs Me,Moneybagg Yo,,88,88,2,97,False,2020-05-30
July,Noah Cyrus & Leon Bridges,,85,100,11,98,False,2020-05-30
Drinking Alone,Carrie Underwood,,89,89,3,99,False,2020-05-30
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,71,86,7,100,False,2020-05-30
