title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
I Hate U,SZA,,7,31,3,42,False,2022-01-01
Little Saint Nick,The Beach Boys,,43,0,2,43,False,2022-01-01
Mistletoe,Justin Bieber,,11,49,12,44,False,2022-01-01
Fancy Like,Walker Hayes,,3,35,27,45,False,2022-01-01
Deck The Halls,Nat King Cole,,43,0,3,46,False,2022-01-01
Have Yourself A Merry Little Christmas,Michael Buble,,47,0,2,47,False,2022-01-01
Christmastime Is Here,Vince Guaraldi Trio,,48,0,1,48,True,2022-01-01
Thats What I Want,Lil Nas X,,10,45,14,49,False,2022-01-01
One Right Now,Post Malone & The Weeknd,,6,38,7,50,False,2022-01-01
Happier Than Ever,Billie Eilish,,11,43,21,51,False,2022-01-01
Love Nwantiti (Ah Ah Ah),CKay,,31,47,14,52,False,2022-01-01
Knife Talk,Drake Featuring 21 Savage & Project Pat,,4,48,16,53,False,2022-01-01
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,30,52,19,54,False,2022-01-01
Merry Christmas,Ed Sheeran & Elton John,,55,66,3,55,False,2022-01-01
Better Days,NEIKED X Mae Muller X Polo G,,29,53,10,56,False,2022-01-01
Oh My God,Adele,,5,51,5,57,False,2022-01-01
Way 2 Sexy,Drake Featuring Future & Young Thug,,1,46,16,58,False,2022-01-01
Buy Dirt,Jordan Davis Featuring Luke Bryan,,30,57,20,59,False,2022-01-01
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,21,58,15,60,False,2022-01-01
You Should Probably Leave,Chris Stapleton,,39,61,25,61,False,2022-01-01
Christmas Tree Farm (Old Timey Version),Taylor Swift,,62,81,4,62,False,2022-01-01
Pick Out A Christmas Tree,Dan + Shay,,63,79,4,63,False,2022-01-01
Whiskey And Rain,Michael Ray,,61,65,12,64,False,2022-01-01
Girls Want Girls,Drake Featuring Lil Baby,,2,60,16,65,False,2022-01-01
Sand In My Boots,Morgan Wallen,,32,67,23,66,False,2022-01-01
Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",,17,62,11,67,False,2022-01-01
All Too Well (Taylor's Version),Taylor Swift,,1,59,6,68,False,2022-01-01
Big Energy,Latto,,69,71,9,69,False,2022-01-01
Enemy,Imagine Dragons X JID,,68,68,5,70,False,2022-01-01
I'll Be Home For Christmas,Camila Cabello,,71,83,3,71,False,2022-01-01
Chosen,Blxst & Tyga Featuring Ty Dolla $ign,,53,73,13,72,False,2022-01-01
One Mississippi,Kane Brown,,59,77,13,73,False,2022-01-01
Burn,Juice WRLD,,34,34,2,74,False,2022-01-01
Have Mercy,Chloe,,28,70,15,75,False,2022-01-01
Woman,Doja Cat,,62,78,21,76,False,2022-01-01
25 Million,Roddy Ricch,,77,0,1,77,True,2022-01-01
By Your Side,Rod Wave,,58,69,4,78,False,2022-01-01
Christmas Isn't Canceled (Just You),Kelly Clarkson,,79,0,1,79,True,2022-01-01
For Tonight,Giveon,,80,91,12,80,False,2022-01-01
Life Goes On,Oliver Tree,,81,0,3,81,False,2022-01-01
'Til You Can't,Cody Johnson,,65,88,11,82,False,2022-01-01
To Be Loved By You,Parker McCollum,,83,85,4,83,False,2022-01-01
My Universe,Coldplay x BTS,,1,74,13,84,False,2022-01-01
Moved To Miami,Roddy Ricch Featuring Lil Baby,,85,0,1,85,True,2022-01-01
Freedom Was A Highway,Jimmie Allen & Brad Paisley,,76,95,11,86,False,2022-01-01
Wandered To LA.,Juice WRLD & Justin Bieber,,49,55,3,87,False,2022-01-01
Already Dead,Juice WRLD,,20,54,5,88,False,2022-01-01
Tequila Little Time,Jon Pardi,,68,90,11,89,False,2022-01-01
Scorpio,Moneybagg Yo,,87,94,5,90,False,2022-01-01
Hibachi,Roddy Ricch Featuring Kodak Black & 21 Savage,,91,0,1,91,True,2022-01-01
Heart On Fire,Eric Church,,89,99,5,92,False,2022-01-01
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,,45,89,6,93,False,2022-01-01
Same Boat,Zac Brown Band,,48,92,14,94,False,2022-01-01
Thailand,Roddy Ricch,,95,0,1,95,True,2022-01-01
Bubbly,Young Thug With Drake & Travis Scott,,20,100,10,96,False,2022-01-01
Do It To It,Acraze Featuring Cherish,,97,0,1,97,True,2022-01-01
No Love,Summer Walker & SZA,,13,96,7,98,False,2022-01-01
Knowing You,Kenny Chesney,,57,84,19,99,False,2022-01-01
Family Ties,Baby Keem & Kendrick Lamar,,18,93,17,100,False,2022-01-01
