title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Tequila Little Time,Jon Pardi,,68,79,9,84,False,2021-12-18
For Tonight,Giveon,,80,85,10,85,False,2021-12-18
Me Or Sum,"Nardo Wick, Lil Baby & Future",,86,0,1,86,True,2021-12-18
Young N Dumb,Polo G,,87,0,1,87,True,2021-12-18
Freedom Was A Highway,Jimmie Allen & Brad Paisley,,76,80,9,88,False,2021-12-18
Fair Trade,Drake Featuring Travis Scott,,3,86,14,89,False,2021-12-18
Scorpio,Moneybagg Yo,,87,89,3,90,False,2021-12-18
Bubbly,Young Thug With Drake & Travis Scott,,20,83,8,91,False,2021-12-18
Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,,87,93,6,92,False,2021-12-18
Just About Over You,Priscilla Block,,81,81,6,93,False,2021-12-18
Start Up Again,Polo G Featuring Moneybagg Yo,,94,0,1,94,True,2021-12-18
Heart On Fire,Eric Church,,89,92,3,95,False,2021-12-18
Memory I Don't Mess With,Lee Brice,,33,91,19,96,False,2021-12-18
I'll Be Home For Christmas,Camila Cabello,,97,0,1,97,True,2021-12-18
Mercedes,Brent Faiyaz,,98,0,1,98,True,2021-12-18
Poke It Out,Wale Featuring J. Cole,,79,87,6,99,False,2021-12-18
Partin Ways,Polo G,,100,0,1,100,True,2021-12-18
