title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,26,29,24,38,False,2020-05-16
Landed,Drake,,39,0,1,39,True,2020-05-16
Break My Heart,Dua Lipa,,21,36,6,40,False,2020-05-16
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,40,40,8,41,False,2020-05-16
Righteous,Juice WRLD,,11,11,2,42,False,2020-05-16
Hot Girl Bummer,blackbear,,11,27,34,43,False,2020-05-16
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,35,35,13,44,False,2020-05-16
From Florida With Love,Drake,,45,0,1,45,True,2020-05-16
Heart On Ice,Rod Wave,,25,31,26,46,False,2020-05-16
Ballin',Mustard & Roddy Ricch,,11,32,42,47,False,2020-05-16
After A Few,Travis Denning,,44,44,6,48,False,2020-05-16
Dance Monkey,Tones And I,,4,34,31,49,False,2020-05-16
I Hope You're Happy Now,Carly Pearce & Lee Brice,,39,39,18,50,False,2020-05-16
Losses,Drake,,51,0,1,51,True,2020-05-16
War,Drake,,52,0,1,52,True,2020-05-16
Before You Go,Lewis Capaldi,,50,50,14,53,False,2020-05-16
Supalonely,BENEE Featuring Gus Dapperton,,48,48,8,54,False,2020-05-16
Hard To Forget,Sam Hunt,,40,47,6,55,False,2020-05-16
Emotionally Scarred,Lil Baby,,31,71,10,56,False,2020-05-16
Sum 2 Prove,Lil Baby,,16,53,17,57,False,2020-05-16
Six Feet Apart,Luke Combs,,58,0,1,58,True,2020-05-16
All In,Lil Baby,,45,45,2,59,False,2020-05-16
Level Of Concern,twenty one pilots,,23,41,4,60,False,2020-05-16
We Paid,Lil Baby & 42 Dugg,,61,0,1,61,True,2020-05-16
In Your Eyes,The Weeknd,,16,51,7,62,False,2020-05-16
Dior,Pop Smoke,,30,52,12,63,False,2020-05-16
Party Girl,StaySolidRocky,,64,84,2,64,False,2020-05-16
Social Distancing,Lil Baby,,65,0,1,65,True,2020-05-16
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,57,57,15,66,False,2020-05-16
Walk Em Down,NLE Choppa Featuring Roddy Ricch,,56,56,7,67,False,2020-05-16
Here And Now,Kenny Chesney,,68,73,5,68,False,2020-05-16
More Hearts Than Mine,Ingrid Andress,,30,43,19,69,False,2020-05-16
I Love Me,Demi Lovato,,18,42,9,70,False,2020-05-16
If The World Was Ending,JP Saxe Featuring Julia Michaels,,59,59,6,71,False,2020-05-16
I'm Ready,Sam Smith & Demi Lovato,,36,63,3,72,False,2020-05-16
Yo Perreo Sola,Bad Bunny,,53,62,8,73,False,2020-05-16
Ride It.,Regard,,74,80,4,74,False,2020-05-16
Slide,H.E.R. Featuring YG,,43,54,20,75,False,2020-05-16
Bluebird,Miranda Lambert,,70,70,5,76,False,2020-05-16
Out West,JACKBOYS Featuring Young Thug,,38,60,17,77,False,2020-05-16
Catch,Brett Young,,29,55,15,78,False,2020-05-16
P*$$y Fairy (OTW),Jhene Aiko,,40,64,16,79,False,2020-05-16
Believe It,PARTYNEXTDOOR & Rihanna,,23,69,6,80,False,2020-05-16
Low Down,Lil Baby,,81,0,1,81,True,2020-05-16
Godzilla,Eminem Featuring Juice WRLD,,3,66,16,82,False,2020-05-16
Jump,DaBaby Featuring YoungBoy Never Broke Again,,17,58,3,83,False,2020-05-16
After Party,Don Toliver,,78,78,3,84,False,2020-05-16
In Between,Scotty McCreery,,82,82,4,85,False,2020-05-16
Humble,Lil Baby,,86,0,1,86,True,2020-05-16
One Margarita,Luke Bryan,,87,0,1,87,True,2020-05-16
Grace,Lil Baby & 42 Dugg,,48,0,8,88,False,2020-05-16
God Whispered Your Name,Keith Urban,,81,81,3,89,False,2020-05-16
Slow Dance In A Parking Lot,Jordan Davis,,37,76,18,90,False,2020-05-16
Turks,"NAV, Gunna & Travis Scott",,17,74,6,91,False,2020-05-16
Homemade,Jake Owen,,39,79,15,92,False,2020-05-16
You Should Be Sad,Halsey,,26,72,17,93,False,2020-05-16
Die From A Broken Heart,Maddie & Tae,,80,85,4,94,False,2020-05-16
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,71,75,5,95,False,2020-05-16
Heatin Up,Lil Baby & Gunna,,18,0,7,96,False,2020-05-16
Come Thru,Summer Walker & Usher,,42,77,19,97,False,2020-05-16
Find My Way,DaBaby,,22,67,5,98,False,2020-05-16
I Love My Country,Florida Georgia Line,,81,95,3,99,False,2020-05-16
Don't Rush,Young T & Bugsey Featuring Headie One,,100,0,1,100,True,2020-05-16
