title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Seeing Green,"Nicki Minaj, Drake & Lil Wayne",,12,48,3,67,False,2021-06-12
Glad You Exist,Dan + Shay,,63,75,17,68,False,2021-06-12
Minimum Wage,Blake Shelton,,69,70,4,69,False,2021-06-12
Single Saturday Night,Cole Swindell,,70,78,5,70,False,2021-06-12
One Too Many,Keith Urban Duet With P!nk,,62,74,25,71,False,2021-06-12
Leave Before You Love Me,Marshmello X Jonas Brothers,,72,85,2,72,False,2021-06-12
Quicksand,Morray,,65,77,17,73,False,2021-06-12
4 Da Gang,42 Dugg & Roddy Ricch,,67,67,9,74,False,2021-06-12
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,75,0,1,75,True,2021-06-12
What's Next,Drake,,1,73,13,76,False,2021-06-12
Way Less Sad,AJR,,77,94,6,77,False,2021-06-12
Straightenin,Migos,,38,69,3,78,False,2021-06-12
Tombstone,Rod Wave,,11,82,11,79,False,2021-06-12
Maybach,42 Dugg Featuring Future,,68,68,2,80,False,2021-06-12
Voice Of The Heroes,Lil Baby & Lil Durk,,81,0,1,81,True,2021-06-12
Twerkulator,City Girls,,51,51,2,82,False,2021-06-12
Goosebumps,Travis Scott & HVME,,47,84,20,83,False,2021-06-12
Solid,Young Thug & Gunna Featuring Drake,,12,81,7,84,False,2021-06-12
Arcade,Duncan Laurence,,78,88,8,85,False,2021-06-12
Follow You,Imagine Dragons,,68,89,9,86,False,2021-06-12
Chasing After You,Ryan Hurd With Maren Morris,,87,90,6,87,False,2021-06-12
Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,,83,93,11,88,False,2021-06-12
Country Again,Thomas Rhett,,73,96,5,89,False,2021-06-12
Pick Up Your Feelings,Jazmine Sullivan,,75,91,19,90,False,2021-06-12
The Business,Tiesto,,69,0,14,91,False,2021-06-12
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,79,0,6,92,False,2021-06-12
Things A Man Oughta Know,Lainey Wilson,,93,100,3,93,False,2021-06-12
95.south,J. Cole,,8,59,3,94,False,2021-06-12
Drankin N Smokin,Future & Lil Uzi Vert,,31,95,18,95,False,2021-06-12
All I Know So Far,P!nk,,74,87,3,96,False,2021-06-12
Hold On,Justin Bieber,,20,86,13,97,False,2021-06-12
Wasted On You,Morgan Wallen,,9,98,19,98,False,2021-06-12
Outside,MO3 X OG Bobby Billions,,99,0,1,99,True,2021-06-12
Botella Tras Botella,Gera MX + Christian Nodal,,60,0,4,100,False,2021-06-12
