title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Good Time,Niko Moon,,48,61,14,48,False,2021-01-16
"Big, Big Plans",Chris Lane,,42,54,14,49,False,2021-01-16
Love You Like I Used To,Russell Dickerson,,31,60,18,50,False,2021-01-16
Forever After All,Luke Combs,,2,55,11,51,False,2021-01-16
B.S.,Jhene Aiko Featuring H.E.R.,,24,59,22,52,False,2021-01-16
7 Summers,Morgan Wallen,,6,63,20,53,False,2021-01-16
Without You,The Kid LAROI,,54,65,5,54,False,2021-01-16
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,64,14,55,False,2021-01-16
You're Mines Still,Yung Bleu Featuring Drake,,52,69,5,56,False,2021-01-16
Take You Dancing,Jason Derulo,,57,79,5,57,False,2021-01-16
Throat Baby (Go Baby),BRS Kash,,58,66,12,58,False,2021-01-16
Still Trappin',Lil Durk & King Von,,53,53,2,59,False,2021-01-16
Prisoner,Miley Cyrus Featuring Dua Lipa,,54,67,7,60,False,2021-01-16
Tyler Herro,Jack Harlow,,34,68,11,61,False,2021-01-16
Hit Different,SZA Featuring Ty Dolla $ign,,29,70,17,62,False,2021-01-16
Back To The Streets,Saweetie Featuring Jhene Aiko,,63,77,7,63,False,2021-01-16
Beers And Sunshine,Darius Rucker,,64,76,4,64,False,2021-01-16
Golden,Harry Styles,,65,75,11,65,False,2021-01-16
Damage,H.E.R.,,66,78,4,66,False,2021-01-16
Put Your Records On,Ritt Momney,,67,84,12,67,False,2021-01-16
What's Your Country Song,Thomas Rhett,,68,80,3,68,False,2021-01-16
Happy Does,Kenny Chesney,,69,87,8,69,False,2021-01-16
Monsters,All Time Low Featuring Demi Lovato & blackbear,,70,88,2,70,False,2021-01-16
Midnight Sky,Miley Cyrus,,14,81,19,71,False,2021-01-16
Down To One,Luke Bryan,,72,91,2,72,False,2021-01-16
Bichota,Karol G,,73,85,6,73,False,2021-01-16
Backdoor,Lil Durk,,62,62,3,74,False,2021-01-16
Just The Way,Parmalee x Blanco Brown,,75,97,2,75,False,2021-01-16
Ain't Always The Cowboy,Jon Pardi,,55,83,18,76,False,2021-01-16
The Good Ones,Gabby Barrett,,77,100,2,77,False,2021-01-16
Adderall (Corvette Corvette),Popp Hunna,,74,74,3,78,False,2021-01-16
Long Live,Florida Georgia Line,,79,0,1,79,True,2021-01-16
So Done,The Kid LAROI,,59,96,9,80,False,2021-01-16
Somebody's Problem,Morgan Wallen,,25,0,4,81,False,2021-01-16
Moonwalking In Calabasas,DDG,,82,0,2,82,False,2021-01-16
Way Out,Jack Harlow Featuring Big Sean,,74,98,4,83,False,2021-01-16
Stay Down,"Lil Durk, 6LACK & Young Thug",,73,73,3,84,False,2021-01-16
Some Girls,Jameson Rodgers,,29,0,17,85,False,2021-01-16
Took Her To The O,King Von,,47,94,8,86,False,2021-01-16
Girl Like Me,Black Eyed Peas X Shakira,,87,0,1,87,True,2021-01-16
Momma's House,Dustin Lynch,,88,0,1,88,True,2021-01-16
One Too Many,Keith Urban Duet With P!nk,,62,0,5,89,False,2021-01-16
Kacey Talk,YoungBoy Never Broke Again,,50,0,15,90,False,2021-01-16
Wonder,Shawn Mendes,,18,0,11,91,False,2021-01-16
La Noche de Anoche,Bad Bunny & Rosalia,,53,0,3,92,False,2021-01-16
Back In Blood,Pooh Shiesty Featuring Lil Durk,,93,0,1,93,True,2021-01-16
Hell Of A View,Eric Church,,94,0,1,94,True,2021-01-16
Almost Maybes,Jordan Davis,,95,0,1,95,True,2021-01-16
Everywhere But On,Matt Stell,,48,0,12,96,False,2021-01-16
Lady,Brett Young,,97,0,1,97,True,2021-01-16
Still Goin Down,Morgan Wallen,,46,0,3,98,False,2021-01-16
Reminds Me Of You,The Kid LAROI & Juice WRLD,,89,0,2,99,False,2021-01-16
Heat Waves,Glass Animals,,100,0,1,100,True,2021-01-16
