title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
More Than My Hometown,Morgan Wallen,,61,67,10,62,False,2020-08-29
Done,Chris Janson,,41,49,10,63,False,2020-08-29
Bluebird,Miranda Lambert,,26,55,20,64,False,2020-08-29
I Should Probably Go To Bed,Dan + Shay,,43,60,3,65,False,2020-08-29
Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,66,0,1,66,True,2020-08-29
The 1,Taylor Swift,,4,50,4,67,False,2020-08-29
Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,64,4,68,False,2020-08-29
Bang!,AJR,,69,69,7,69,False,2020-08-29
God Whispered Your Name,Keith Urban,,60,66,18,70,False,2020-08-29
24,Money Man Featuring Lil Baby,,71,0,1,71,True,2020-08-29
Toosie Slide,Drake,,1,68,20,72,False,2020-08-29
Breaking Me,Topic & A7S,,72,72,4,73,False,2020-08-29
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,74,81,11,74,False,2020-08-29
Girl Of My Dreams,Rod Wave,,65,65,14,75,False,2020-08-29
Kings & Queens,Ava Max,,73,73,2,76,False,2020-08-29
Pretty Heart,Parker McCollum,,77,77,6,77,False,2020-08-29
I Called Mama,Tim McGraw,,78,89,3,78,False,2020-08-29
Dollaz On My Head,Gunna Featuring Young Thug,,38,74,11,79,False,2020-08-29
One Night Standards,Ashley McBryde,,76,76,11,80,False,2020-08-29
ily,Surf Mesa Featuring Emilee,,72,78,13,81,False,2020-08-29
Exile,Taylor Swift Featuring Bon Iver,,6,61,4,82,False,2020-08-29
Martin & Gina,Polo G,,61,0,3,83,False,2020-08-29
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,56,87,4,84,False,2020-08-29
Got It On Me,Pop Smoke,,31,75,7,85,False,2020-08-29
Some Girls,Jameson Rodgers,,86,92,2,86,False,2020-08-29
Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",,62,70,11,87,False,2020-08-29
After Party,Don Toliver,,57,90,17,88,False,2020-08-29
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,94,9,89,False,2020-08-29
Stuck With U,Ariana Grande & Justin Bieber,,1,79,15,90,False,2020-08-29
Conversations,Juice WRLD,,7,83,6,91,False,2020-08-29
Caramelo,Ozuna x Karol G x Myke Towers,,92,0,1,92,True,2020-08-29
Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,,10,80,6,93,False,2020-08-29
La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,,93,93,2,94,False,2020-08-29
B*tch From da Souf,Mulatto,,95,95,2,95,False,2020-08-29
Righteous,Juice WRLD,,11,91,16,96,False,2020-08-29
Past Life,Trevor Daniel x Selena Gomez,,77,98,5,97,False,2020-08-29
Something Special,Pop Smoke,,41,88,7,98,False,2020-08-29
21,Polo G,,62,0,7,99,False,2020-08-29
Lonely If You Are,Chase Rice,,100,0,1,100,True,2020-08-29
