title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Cardigan,Taylor Swift,,1,52,8,52,False,2020-09-26
Girls In The Hood,Megan Thee Stallion,,28,45,12,53,False,2020-09-26
Like That,Doja Cat Featuring Gucci Mane,,50,50,16,54,False,2020-09-26
Breaking Me,Topic & A7S,,55,60,8,55,False,2020-09-26
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,56,57,15,56,False,2020-09-26
Kings & Queens,Ava Max,,57,66,6,57,False,2020-09-26
Hawai,Maluma & The Weeknd,,55,55,4,58,False,2020-09-26
One Margarita,Luke Bryan,,19,56,20,59,False,2020-09-26
Said Sum,Moneybagg Yo,,44,71,11,60,False,2020-09-26
Ice Cream,BLACKPINK X Selena Gomez,,13,49,3,61,False,2020-09-26
Some Girls,Jameson Rodgers,,62,70,6,62,False,2020-09-26
Nobody's Love,Maroon 5,,41,44,8,63,False,2020-09-26
7 Summers,Morgan Wallen,,6,72,5,64,False,2020-09-26
Gone Too Soon,Andrew Jannakos,,65,0,1,65,True,2020-09-26
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,56,77,8,66,False,2020-09-26
All In,YoungBoy Never Broke Again,,67,0,3,67,False,2020-09-26
24,Money Man Featuring Lil Baby,,63,73,5,68,False,2020-09-26
You Broke Me First.,Tate McRae,,69,85,4,69,False,2020-09-26
My Ex's Best Friend,Machine Gun Kelly X blackbear,,68,68,5,70,False,2020-09-26
The Bigger Picture,Lil Baby,,3,58,14,71,False,2020-09-26
Dead Trollz,YoungBoy Never Broke Again,,72,0,1,72,True,2020-09-26
Pretty Heart,Parker McCollum,,73,79,10,73,False,2020-09-26
Greece,DJ Khaled Featuring Drake,,8,67,9,74,False,2020-09-26
Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",,64,64,2,75,False,2020-09-26
Cross Roads,YoungBoy Never Broke Again,,76,0,1,76,True,2020-09-26
Hit Different,SZA Featuring Ty Dolla $ign,,29,29,2,77,False,2020-09-26
I Called Mama,Tim McGraw,,61,80,7,78,False,2020-09-26
Smile,Juice WRLD & The Weeknd,,8,74,6,79,False,2020-09-26
Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,75,8,80,False,2020-09-26
The Last Backyard...,YoungBoy Never Broke Again,,81,0,1,81,True,2020-09-26
Over Now,Calvin Harris X The Weeknd,,38,78,3,82,False,2020-09-26
What You Know Bout Love,Pop Smoke,,52,0,2,83,False,2020-09-26
Martin & Gina,Polo G,,61,81,7,84,False,2020-09-26
Caramelo,Ozuna x Karol G x Myke Towers,,76,76,5,85,False,2020-09-26
Do It,Chloe X Halle,,63,63,5,86,False,2020-09-26
Love You Like I Used To,Russell Dickerson,,87,91,2,87,False,2020-09-26
Right Foot Creep,YoungBoy Never Broke Again,,88,0,1,88,True,2020-09-26
Starting Over,Chris Stapleton,,57,83,3,89,False,2020-09-26
One Night Standards,Ashley McBryde,,76,84,15,90,False,2020-09-26
Lonely If You Are,Chase Rice,,91,92,5,91,False,2020-09-26
Dollaz On My Head,Gunna Featuring Young Thug,,38,88,15,92,False,2020-09-26
Ain't Always The Cowboy,Jon Pardi,,89,89,3,93,False,2020-09-26
Everywhere But On,Matt Stell,,94,96,2,94,False,2020-09-26
You Got It,VEDO,,95,0,1,95,True,2020-09-26
Lets Link,WhoHeem,,86,86,3,96,False,2020-09-26
3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,0,12,97,False,2020-09-26
Dirty Stick,YoungBoy Never Broke Again,,98,0,1,98,True,2020-09-26
La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,,93,98,6,99,False,2020-09-26
Got It On Me,Pop Smoke,,31,0,10,100,False,2020-09-26
