title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Can I,Kehlani Featuring Tory Lanez,,50,0,1,50,True,2020-05-23
Pain 1993,Drake Featuring Playboi Carti,,7,7,2,51,False,2020-05-23
Walk Em Down,NLE Choppa Featuring Roddy Ricch,,52,67,8,52,False,2020-05-23
Dior,Pop Smoke,,30,63,13,53,False,2020-05-23
In Your Eyes,The Weeknd,,16,62,8,54,False,2020-05-23
We Paid,Lil Baby & 42 Dugg,,55,61,2,55,False,2020-05-23
Emotionally Scarred,Lil Baby,,31,56,11,56,False,2020-05-23
Bluebird,Miranda Lambert,,57,76,6,57,False,2020-05-23
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,57,66,16,58,False,2020-05-23
Here And Now,Kenny Chesney,,59,68,6,59,False,2020-05-23
Turks,"NAV, Gunna & Travis Scott",,17,91,7,60,False,2020-05-23
If The World Was Ending,JP Saxe Featuring Julia Michaels,,59,71,7,61,False,2020-05-23
Ride It.,Regard,,62,74,5,62,False,2020-05-23
After Party,Don Toliver,,63,84,4,63,False,2020-05-23
Yo Perreo Sola,Bad Bunny,,53,73,9,64,False,2020-05-23
Zoo York,Lil Tjay Featuring Fivio Foreign & Pop Smoke,,65,0,1,65,True,2020-05-23
P*$$y Fairy (OTW),Jhene Aiko,,40,79,17,66,False,2020-05-23
Out West,JACKBOYS Featuring Young Thug,,38,77,18,67,False,2020-05-23
Toxic,Kehlani,,68,0,1,68,True,2020-05-23
One Margarita,Luke Bryan,,69,87,2,69,False,2020-05-23
Believe It,PARTYNEXTDOOR & Rihanna,,23,80,7,70,False,2020-05-23
I'm Ready,Sam Smith & Demi Lovato,,36,72,4,71,False,2020-05-23
In Between,Scotty McCreery,,72,85,5,72,False,2020-05-23
More Hearts Than Mine,Ingrid Andress,,30,69,20,73,False,2020-05-23
I Love My Country,Florida Georgia Line,,74,99,4,74,False,2020-05-23
I Love Me,Demi Lovato,,18,70,10,75,False,2020-05-23
Go Crazy,Chris Brown & Young Thug,,76,0,1,76,True,2020-05-23
D4L,"Future, Drake & Young Thug",,19,19,2,77,False,2020-05-23
Godzilla,Eminem Featuring Juice WRLD,,3,82,17,78,False,2020-05-23
All In,Lil Baby,,45,59,3,79,False,2020-05-23
Change Your Life,Kehlani Featuring Jhene Aiko,,80,0,1,80,True,2020-05-23
God Whispered Your Name,Keith Urban,,81,89,4,81,False,2020-05-23
Die From A Broken Heart,Maddie & Tae,,80,94,5,82,False,2020-05-23
Catch,Brett Young,,29,78,16,83,False,2020-05-23
Don't Rush,Young T & Bugsey Featuring Headie One,,84,100,2,84,False,2020-05-23
Desires,Drake Featuring Future,,27,27,2,85,False,2020-05-23
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,71,95,6,86,False,2020-05-23
Jump,DaBaby Featuring YoungBoy Never Broke Again,,17,83,4,87,False,2020-05-23
Me Vs Me,Moneybagg Yo,,88,0,1,88,True,2020-05-23
Drinking Alone,Carrie Underwood,,89,0,2,89,False,2020-05-23
Six Feet Apart,Luke Combs,,58,58,2,90,False,2020-05-23
Viral Moment,Lil Durk,,91,0,1,91,True,2020-05-23
Sigues Con El,Arcangel x Sech,,78,0,2,92,False,2020-05-23
Homemade,Jake Owen,,39,92,16,93,False,2020-05-23
Time Flies,Drake,,30,30,2,94,False,2020-05-23
Grace,Lil Baby & 42 Dugg,,48,88,9,95,False,2020-05-23
Slow Dance In A Parking Lot,Jordan Davis,,37,90,19,96,False,2020-05-23
You Should Be Sad,Halsey,,26,93,18,97,False,2020-05-23
That Way,Lil Uzi Vert,,20,0,10,98,False,2020-05-23
Demons,Drake Featuring Fivio Foreign & Sosa Geek,,34,34,2,99,False,2020-05-23
July,Noah Cyrus & Leon Bridges,,85,0,10,100,False,2020-05-23
