title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Baby Pluto,Lil Uzi Vert,,6,27,3,74,False,2020-04-04
Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",,55,55,3,75,False,2020-04-04
B.S.,Jhene Aiko Featuring H.E.R.,,24,57,3,76,False,2020-04-04
Before You Go,Lewis Capaldi,,71,97,8,77,False,2020-04-04
Out West,JACKBOYS Featuring Young Thug,,38,0,11,78,False,2020-04-04
The Other Side,SZA X Justin Timberlake,,61,77,4,79,False,2020-04-04
Until I Bleed Out,The Weeknd,,80,0,1,80,True,2020-04-04
B.I.T.C.H.,Megan Thee Stallion,,31,79,7,81,False,2020-04-04
Know Your Worth,Khalid x Disclosure,,57,93,7,82,False,2020-04-04
Yummy,Justin Bieber,,2,78,12,83,False,2020-04-04
To Die For,Sam Smith,,46,84,6,84,False,2020-04-04
Grace,Lil Baby & 42 Dugg,,48,75,4,85,False,2020-04-04
Bean (Kobe),Lil Uzi Vert Featuring Chief Keef,,19,19,2,86,False,2020-04-04
Lo Mein,Lil Uzi Vert,,8,42,3,87,False,2020-04-04
Come Thru,Summer Walker & Usher,,42,99,13,88,False,2020-04-04
Emotionally Scarred,Lil Baby,,31,85,4,89,False,2020-04-04
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,73,0,9,90,False,2020-04-04
Heatin Up,Lil Baby & Gunna,,18,73,4,91,False,2020-04-04
Si Veo A Tu Mama,Bad Bunny,,32,70,4,92,False,2020-04-04
Yessirskiii,Lil Uzi Vert & 21 Savage,,26,26,2,93,False,2020-04-04
Walk Em Down,NLE Choppa Featuring Roddy Ricch,,94,0,1,94,True,2020-04-04
The Other Girl,Kelsea Ballerini x Halsey,,95,0,1,95,True,2020-04-04
Make No Sense,YoungBoy Never Broke Again,,57,100,19,96,False,2020-04-04
Into The Unknown,Idina Menzel & AURORA,,46,0,11,97,False,2020-04-04
Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,,60,96,6,98,False,2020-04-04
Vete,Bad Bunny,,33,92,17,99,False,2020-04-04
La Dificil,Bad Bunny,,33,80,4,100,False,2020-04-04
