title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Higher Power,Coldplay,,53,0,1,53,True,2021-05-22
Good Days,SZA,,9,49,20,54,False,2021-05-22
Nobody,Dylan Scott,,55,64,11,55,False,2021-05-22
Never Left,Lil Tecca,,56,0,1,56,True,2021-05-22
Solid,Young Thug & Gunna Featuring Drake,,12,52,4,57,False,2021-05-22
Streets,Doja Cat,,16,53,18,58,False,2021-05-22
Gone,Dierks Bentley,,59,63,9,59,False,2021-05-22
Lil Bit,Nelly & Florida Georgia Line,,60,61,8,60,False,2021-05-22
Famous Friends,Chris Young + Kane Brown,,61,66,7,61,False,2021-05-22
Just The Way,Parmalee x Blanco Brown,,31,59,20,62,False,2021-05-22
Tombstone,Rod Wave,,11,58,8,63,False,2021-05-22
Almost Maybes,Jordan Davis,,64,71,16,64,False,2021-05-22
Glad You Exist,Dan + Shay,,63,74,14,65,False,2021-05-22
Quicksand,Morray,,65,65,14,66,False,2021-05-22
Hold On,Justin Bieber,,20,60,10,67,False,2021-05-22
Follow You,Imagine Dragons,,68,75,6,68,False,2021-05-22
One Too Many,Keith Urban Duet With P!nk,,62,70,22,69,False,2021-05-22
The Business,Tiesto,,69,69,12,70,False,2021-05-22
Blame It On You,Jason Aldean,,71,87,3,71,False,2021-05-22
Shottas (Lala),Moneybagg Yo,,35,62,3,72,False,2021-05-22
Street Runner,Rod Wave,,16,68,9,73,False,2021-05-22
All I Know So Far,P!nk,,74,0,1,74,True,2021-05-22
Ramen & OJ,Joyner Lucas & Lil Baby,,67,67,2,75,False,2021-05-22
Pick Up Your Feelings,Jazmine Sullivan,,75,81,16,76,False,2021-05-22
Down To One,Luke Bryan,,36,82,20,77,False,2021-05-22
Arcade,Duncan Laurence,,78,89,5,78,False,2021-05-22
Lady,Brett Young,,52,77,18,79,False,2021-05-22
Single Saturday Night,Cole Swindell,,80,95,2,80,False,2021-05-22
Hard For The Next,Moneybagg Yo & Future,,49,72,5,81,False,2021-05-22
What You Need,Don Toliver,,82,0,1,82,True,2021-05-22
La Noche de Anoche,Bad Bunny & Rosalia,,53,86,16,83,False,2021-05-22
Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,,84,98,8,84,False,2021-05-22
Way Less Sad,AJR,,85,99,3,85,False,2021-05-22
Drankin N Smokin,Future & Lil Uzi Vert,,31,93,15,86,False,2021-05-22
4 Da Gang,42 Dugg & Roddy Ricch,,67,83,6,87,False,2021-05-22
I Did It,"DJ Khaled Featuring Post Malone, Megan Thee Stallion, Lil Baby & DaBaby",,43,43,2,88,False,2021-05-22
Botella Tras Botella,Gera MX + Christian Nodal,,60,76,3,89,False,2021-05-22
Chasing After You,Ryan Hurd With Maren Morris,,90,0,3,90,False,2021-05-22
Tampa,Cico P,,91,97,2,91,False,2021-05-22
Big Gangsta,Kevin Gates,,81,88,5,92,False,2021-05-22
Hellcats & Trackhawks,Lil Durk,,69,92,9,93,False,2021-05-22
Let It Go,DJ Khaled Featuring Justin Bieber & 21 Savage,,54,54,2,94,False,2021-05-22
Country Again,Thomas Rhett,,73,73,2,95,False,2021-05-22
Minimum Wage,Blake Shelton,,96,0,1,96,True,2021-05-22
Richer,Rod Wave Featuring Polo G,,22,91,7,97,False,2021-05-22
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,79,0,4,98,False,2021-05-22
Headshot,"Lil Tjay, Polo G & Fivio Foreign",,42,94,8,99,False,2021-05-22
Go!,Moneybagg Yo Featuring BIG30,,52,80,4,100,False,2021-05-22
