title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Girl Like Me,Black Eyed Peas X Shakira,,67,71,8,69,False,2021-03-13
Hell Of A View,Eric Church,,70,73,8,70,False,2021-03-13
Lifestyle,Jason Derulo Featuring Adam Levine,,71,74,4,71,False,2021-03-13
Masterpiece,DaBaby,,55,76,6,72,False,2021-03-13
Somebody Like That,Tenille Arts,,73,77,7,73,False,2021-03-13
Only Wanna Be With You,Post Malone,,74,0,1,74,True,2021-03-13
One Too Many,Keith Urban Duet With P!nk,,62,85,12,75,False,2021-03-13
Neighbors,Pooh Shiesty Featuring BIG30,,51,79,4,76,False,2021-03-13
You Got It,VEDO,,77,81,10,77,False,2021-03-13
Tyler Herro,Jack Harlow,,34,70,19,78,False,2021-03-13
Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,,39,72,5,79,False,2021-03-13
Opp Stoppa,YBN Nahmir Featuring 21 Savage,,78,78,4,80,False,2021-03-13
The Business,Tiesto,,81,96,2,81,False,2021-03-13
Bandido,Myke Towers & Juhn,,82,82,4,82,False,2021-03-13
Quicksand,Morray,,83,87,4,83,False,2021-03-13
Almost Maybes,Jordan Davis,,84,91,6,84,False,2021-03-13
Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,,85,97,2,85,False,2021-03-13
Still Trappin',Lil Durk & King Von,,53,86,10,86,False,2021-03-13
Moonwalking In Calabasas,DDG,,81,83,10,87,False,2021-03-13
Made For You,Jake Owen,,88,92,2,88,False,2021-03-13
Hole In The Bottle,Kelsea Ballerini,,39,69,20,89,False,2021-03-13
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,90,0,1,90,True,2021-03-13
Glad You Exist,Dan + Shay,,63,93,4,91,False,2021-03-13
Breaking Up Was Easy In The 90's,Sam Hunt,,92,0,1,92,True,2021-03-13
Somebody's Problem,Morgan Wallen,,25,80,12,93,False,2021-03-13
Drankin N Smokin,Future & Lil Uzi Vert,,31,84,7,94,False,2021-03-13
Pick Up Your Feelings,Jazmine Sullivan,,88,89,6,95,False,2021-03-13
Nobody,Dylan Scott,,96,0,1,96,True,2021-03-13
Cover Me Up,Morgan Wallen,,52,95,9,97,False,2021-03-13
Like I Want You,Giveon,,95,100,3,98,False,2021-03-13
Gone,Dierks Bentley,,99,0,1,99,True,2021-03-13
Bichota,Karol G,,72,0,13,100,False,2021-03-13
